Locus_tag	Gene product (predicted)	Batch culture 1	Batch culture 2	standard deviation	Unlimited bioreactor 1	Unlimited bioreactor 2	standard deviation
MBURv2_50338	"Transcriptional regulator, BadM/Rrf2 family"	193	102	64.34671709	158	94	45.254834
MBURv2_80073	NUDIX hydrolase	154	158	2.828427125	158	172	9.899494937
MBURv2_120007	putative formyl transferase	107	134	19.09188309	158	134	16.97056275
MBURv2_130301	protein of unknown function	128	146	12.72792206	158	164	4.242640687
MBURv2_130824	AMP-dependent synthetase and ligase	154	123	21.92031022	158	163	3.535533906
MBURv2_130905	conserved exported protein of unknown function	180	163	12.02081528	158	154	2.828427125
MBURv2_130961	transposase	121	141	14.14213562	158	150	5.656854249
MBURv2_160062	"protein associated with replication fork, possible DNA repair protein"	168	174	4.242640687	158	162	2.828427125
MBURv2_160067	putative enzyme	102	146	31.11269837	158	156	1.414213562
MBURv2_160129	UDP-glucose 4-epimerase	147	118	20.50609665	158	167	6.363961031
MBURv2_160223	Pyrrolidone-carboxylate peptidase	180	119	43.13351365	158	161	2.121320344
MBURv2_160299	ADP-ribose diphosphatase	79	131	36.76955262	158	151	4.949747468
MBURv2_190007	OmpA/MotB domain protein	188	140	33.9411255	158	145	9.192388155
MBURv2_210388	B-type flagellin	86	100	9.899494937	158	137	14.8492424
MBURv2_20069	urease gamma subunit	86	159	51.61879503	157	149	5.656854249
MBURv2_30105	Flavoprotein	48	107	41.71930009	157	141	11.3137085
MBURv2_50203	protein of unknown function	297	396	70.00357134	157	209	36.76955262
MBURv2_80054	conserved protein of unknown function	244	229	10.60660172	157	141	11.3137085
MBURv2_130273	conserved exported protein of unknown function	352	235	82.7314934	157	165	5.656854249
MBURv2_130494	conserved protein of unknown function	65	126	43.13351365	157	132	17.67766953
MBURv2_130885	putative oxidoreductase protein; putative dehydrogenase (flavoprotein)	70	112	29.69848481	157	158	0.707106781
MBURv2_160054	Photoproduct lyase	114	135	14.8492424	157	145	8.485281374
MBURv2_160242	Magnesium transporter	58	64	4.242640687	157	138	13.43502884
MBURv2_160254	conserved protein of unknown function	84	120	25.45584412	157	142	10.60660172
MBURv2_190104	transposase	143	132	7.778174593	157	147	7.071067812
MBURv2_210142	protein of unknown function	90	231	99.70205615	157	187	21.21320344
MBURv2_210233	transposase	76	97	14.8492424	157	141	11.3137085
MBURv2_10042	transposase	108	88	14.14213562	156	140	11.3137085
MBURv2_20334	conserved protein of unknown function	140	439	211.4249276	156	241	60.1040764
MBURv2_50098	Asparagine synthetase	216	198	12.72792206	156	161	3.535533906
MBURv2_50342	"transport protein of outer membrane lipoproteins (ABC superfamily, membrane)"	140	126	9.899494937	156	149	4.949747468
MBURv2_60136	conserved protein of unknown function	79	144	45.96194078	156	145	7.778174593
MBURv2_60174	NAD-reducing hydrogenase HoxS subunit beta	150	191	28.99137803	156	143	9.192388155
MBURv2_130015	conserved protein of unknown function	0	143	101.1162697	156	141	10.60660172
MBURv2_130821	putative acyl carrier protein	99	91	5.656854249	156	128	19.79898987
MBURv2_130823	conserved hypothetical protein; putative membrane protein	79	103	16.97056275	156	154	1.414213562
MBURv2_160422	conserved membrane protein of unknown function	184	131	37.4766594	156	163	4.949747468
MBURv2_190032	conserved protein of unknown function	260	138	86.2670273	156	116	28.28427125
MBURv2_210065	ABC transporter ATP-binding protein (Subunit C)	153	147	4.242640687	156	159	2.121320344
MBURv2_210348	putative LPS-assembly lipoprotein RlpB	230	138	65.05382387	156	129	19.09188309
MBURv2_240067	conserved protein of unknown function	0	159	112.4299782	156	156	0
MBURv2_240098	23S rRNA pseudouridylate synthase	145	130	10.60660172	156	161	3.535533906
MBURv2_250050	putative peptidase M16	214	152	43.84062043	156	165	6.363961031
MBURv2_30019	"DNA-binding protein for site-specific recombination, transcription of rRNA and tRNA operons and DNA replication"	122	141	13.43502884	155	131	16.97056275
MBURv2_50047	dihydrolipoamide dehydrogenase E3 subunit of 2-oxoglutarate dehydrogenase complex (Glycine oxidation system L-factor)	194	172	15.55634919	155	150	3.535533906
MBURv2_80041	conserved exported protein of unknown function	230	205	17.67766953	155	161	4.242640687
MBURv2_120123	Helix-turn-helix motif (Modular protein)	168	142	18.38477631	155	152	2.121320344
MBURv2_130538	conserved protein of unknown function	169	108	43.13351365	155	151	2.828427125
MBURv2_130556	type 4 fimbrial biogenesis protein	177	174	2.121320344	155	160	3.535533906
MBURv2_140001	transposase (fragment)	116	114	1.414213562	155	153	1.414213562
MBURv2_160027	conserved protein of unknown function	251	127	87.68124087	155	152	2.121320344
MBURv2_210054	Glutaredoxin 2	451	170	198.6970055	155	177	15.55634919
MBURv2_210397	Cytochrome C assembly protein	109	127	12.72792206	155	144	7.778174593
MBURv2_210571	Flagellar L-ring protein	182	136	32.52691193	155	160	3.535533906
MBURv2_260021	VacJ family lipoprotein	107	168	43.13351365	155	151	2.828427125
MBURv2_20229	conserved exported protein of unknown function	135	123	8.485281374	154	153	0.707106781
MBURv2_30051	23S rRNA (Uracil-5-)-methyltransferase(23S rRNA(M- 5-U1939)-methyltransferase)	136	156	14.14213562	154	165	7.778174593
MBURv2_30152	conserved protein of unknown function	102	132	21.21320344	154	151	2.121320344
MBURv2_60119	conserved protein of unknown function	76	125	34.64823228	154	136	12.72792206
MBURv2_130032	conserved membrane protein of unknown function	162	196	24.04163056	154	175	14.8492424
MBURv2_130648	"quinolinate synthase, L-aspartate oxidase (B protein) subunit"	130	148	12.72792206	154	147	4.949747468
MBURv2_210341	putative antitoxin of gyrase inhibiting toxin-antitoxin system	318	190	90.50966799	154	143	7.778174593
MBURv2_20415	Ribose-5-phosphate isomerase A	152	203	36.06244584	153	190	26.1629509
MBURv2_50030	"ssDNA exonuclease, 5' --> 3'-specific"	130	133	2.121320344	153	152	0.707106781
MBURv2_60271	conserved protein of unknown function	226	151	53.03300859	153	139	9.899494937
MBURv2_80039	protein of unknown function	51	139	62.22539674	153	153	0
MBURv2_250110	peptide chain release factor RF-3	116	105	7.778174593	153	142	7.778174593
MBURv2_30153	Cobalamin (Vitamin B12) biosynthesis CbiG protein	133	149	11.3137085	152	166	9.899494937
MBURv2_30157	putative cobalt-precorrin-6A synthase [deacetylating]	142	168	18.38477631	152	159	4.949747468
MBURv2_50220	Integrase (fragment)	87	137	35.35533906	152	145	4.949747468
MBURv2_130283	"4-hydroxy-L-threonine phosphate dehydrogenase, NAD-dependent"	129	90	27.57716447	152	133	13.43502884
MBURv2_130481	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B	151	113	26.87005769	152	153	0.707106781
MBURv2_130688	"Transcriptional regulator, ArsR family"	166	182	11.3137085	152	139	9.192388155
MBURv2_130978	exported protein of unknown function	128	163	24.74873734	152	143	6.363961031
MBURv2_210369	conserved protein of unknown function	0	134	94.75230868	152	145	4.949747468
MBURv2_210383	transposase	77	131	38.18376618	152	145	4.949747468
MBURv2_250033	Chemotaxis response regulator protein-glutamate methylesterase 2	127	146	13.43502884	152	148	2.828427125
MBURv2_260029	conserved protein of unknown function	196	156	28.28427125	152	152	0
MBURv2_20066	"putative branched-chain amino acid transport protein (ABC superfamily, ATP_bind)"	178	115	44.54772721	151	148	2.121320344
MBURv2_20068	Urease accessory protein UreD	185	158	19.09188309	151	158	4.949747468
MBURv2_50314	Type 4 fimbrial biogenesis protein PilZ	49	112	44.54772721	151	143	5.656854249
MBURv2_80052	Quinone oxidoreductase PIG3	133	181	33.9411255	151	173	15.55634919
MBURv2_130161	TonB-dependent receptor plug	137	152	10.60660172	151	139	8.485281374
MBURv2_130480	conserved protein of unknown function	239	139	70.71067812	151	153	1.414213562
MBURv2_130611	Fructokinase	118	167	34.64823228	151	160	6.363961031
MBURv2_160345	Two-component response regulator	99	106	4.949747468	151	137	9.899494937
MBURv2_160355	diadenosine tetraphosphatase	167	116	36.06244584	151	142	6.363961031
MBURv2_210165	putative S-methyl-5'-thioinosine phosphorylase	176	140	25.45584412	151	144	4.949747468
MBURv2_210384	protein of unknown function	129	131	1.414213562	151	150	0.707106781
MBURv2_20077	putative Nudix hydrolase	38	97	41.71930009	150	129	14.8492424
MBURv2_50108	protein of unknown function	219	170	34.64823228	150	164	9.899494937
MBURv2_80102	"Succinate dehydrogenase, hydrophobic membrane anchor protein"	251	172	55.86143571	150	147	2.121320344
MBURv2_130546	conserved protein of unknown function	152	124	19.79898987	150	132	12.72792206
MBURv2_160183	thymidylate synthetase	94	140	32.52691193	150	144	4.242640687
MBURv2_160419	"putative transcriptional regulator, Crp/Fnr family"	95	90	3.535533906	150	130	14.14213562
MBURv2_190129	putative Transcriptional regulators (CopG/Arc/MetJ DNA-binding domain)	31	101	49.49747468	150	145	3.535533906
MBURv2_210073	protein of unknown function	322	105	153.4421715	150	118	22.627417
MBURv2_30023	protein of unknown function	210	129	57.27564928	149	111	26.87005769
MBURv2_50093	putative UDP-glucose/GDP-mannose dehydrogenase	137	138	0.707106781	149	134	10.60660172
MBURv2_50341	outer membrane-specific lipoprotein transporter subunit ; ATP-binding component of ABC superfamily	153	134	13.43502884	149	162	9.192388155
MBURv2_50450	conserved hypothetical protein	122	119	2.121320344	149	143	4.242640687
MBURv2_60089	conserved protein of unknown function	141	158	12.02081528	149	148	0.707106781
MBURv2_60121	conserved protein of unknown function	191	111	56.56854249	149	136	9.192388155
MBURv2_60156	conserved protein of unknown function	94	111	12.02081528	149	142	4.949747468
MBURv2_130887	conserved protein of unknown function	52	101	34.64823228	149	137	8.485281374
MBURv2_160019	Copper-exporting P-type ATPase A	92	102	7.071067812	149	148	0.707106781
MBURv2_210166	Phosphoribosyltransferase	172	166	4.242640687	149	145	2.828427125
MBURv2_210357	putative helicase	88	113	17.67766953	149	140	6.363961031
MBURv2_210581	Ribonuclease D	82	75	4.949747468	149	122	19.09188309
MBURv2_30053	conserved hypothetical protein	125	141	11.3137085	148	149	0.707106781
MBURv2_50311	putative conserved membrane associated protein	175	128	33.23401872	148	143	3.535533906
MBURv2_60091	"putative Cytochrome c oxidase, subunit I"	215	211	2.828427125	148	187	27.57716447
MBURv2_120030	Glycosyl transferase family 2	162	115	33.23401872	148	138	7.071067812
MBURv2_130170	protein of unknown function	255	196	41.71930009	148	166	12.72792206
MBURv2_130530	Cytochrome c'-beta	252	192	42.42640687	148	140	5.656854249
MBURv2_190047	putative inner membrane NADH-quinone reductase	312	193	84.14570696	148	152	2.828427125
MBURv2_190078	conserved protein of unknown function	44	108	45.254834	148	149	0.707106781
MBURv2_190097	Cell division protein FtsQ	235	167	48.08326112	148	154	4.242640687
MBURv2_210247	protein of unknown function	152	125	19.09188309	148	153	3.535533906
MBURv2_250019	flagellar motor switching and energizing component	99	96	2.121320344	148	143	3.535533906
MBURv2_250028	RNA polymerase sigma factor for flagellar operon	140	139	0.707106781	148	131	12.02081528
MBURv2_60100	conserved protein of unknown function	83	135	36.76955262	147	149	1.414213562
MBURv2_120091	Polysaccharide deacetylase domain protein	213	230	12.02081528	147	156	6.363961031
MBURv2_130413	"putative phage SPO1 DNA polymerase-related protein, uracil-DNA glycosylase family"	143	115	19.79898987	147	142	3.535533906
MBURv2_130542	conserved protein of unknown function	115	148	23.33452378	147	144	2.121320344
MBURv2_130909	conserved protein of unknown function	147	127	14.14213562	147	120	19.09188309
MBURv2_130916	Inorganic pyrophosphatase	155	110	31.81980515	147	114	23.33452378
MBURv2_160532	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-m eso-diaminopimelate ligase	135	128	4.949747468	147	138	6.363961031
MBURv2_210041	Response regulator receiver modulated diguanylate cyclase/phosphodiesterase with PAS/PAC sensor(S)	114	130	11.3137085	147	157	7.071067812
MBURv2_210211	HpcH/HpaI aldolase	46	111	45.96194078	147	124	16.26345597
MBURv2_210282	conserved protein of unknown function	198	133	45.96194078	147	146	0.707106781
MBURv2_10056	protein of unknown function	171	174	2.121320344	146	187	28.99137803
MBURv2_60104	TM2 domain containing protein	189	153	25.45584412	146	146	0
MBURv2_60155	conserved protein of unknown function	123	124	0.707106781	146	144	1.414213562
MBURv2_130363	protein of unknown function	51	118	47.37615434	146	150	2.828427125
MBURv2_130945	LexA repressor	28	38	7.071067812	146	116	21.21320344
MBURv2_130975	protein of unknown function	163	133	21.21320344	146	132	9.899494937
MBURv2_160052	Disulfide bond formation protein B	97	123	18.38477631	146	157	7.778174593
MBURv2_160256	Predicted protein	141	126	10.60660172	146	143	2.121320344
MBURv2_160424	aminopeptidase N	131	96	24.74873734	146	129	12.02081528
MBURv2_210559	protein of unknown function	43	133	63.63961031	146	128	12.72792206
MBURv2_10033	putative membrane protein	114	125	7.778174593	145	157	8.485281374
MBURv2_60172	"NADH:ubiquinone oxidoreductase, subunit G, iron-sulfur binding"	194	163	21.92031022	145	124	14.8492424
MBURv2_60249	conserved protein of unknown function	238	171	47.37615434	145	135	7.071067812
MBURv2_130014	putative phosphoribosylglycinamide formyltransferase/formyltetrahydrofolate deformylase	179	109	49.49747468	145	125	14.14213562
MBURv2_130687	protein of unknown function	154	126	19.79898987	145	147	1.414213562
MBURv2_130911	conserved exported protein of unknown function	182	193	7.778174593	145	159	9.899494937
MBURv2_160023	conserved protein of unknown function	452	354	69.29646456	145	192	33.23401872
MBURv2_160201	GTPase	78	114	25.45584412	145	138	4.949747468
MBURv2_160248	MotA/TolQ/ExbB proton channel family domain protein	247	105	100.4091629	145	153	5.656854249
MBURv2_160415	glutathione synthetase	119	100	13.43502884	145	132	9.192388155
MBURv2_190073	conserved hypothetical protein	115	144	20.50609665	145	134	7.778174593
MBURv2_210023	Nitrogen regulatory protein PII	225	137	62.22539674	145	159	9.899494937
MBURv2_50119	ErfK/YbiS/YcfS/YnhG family protein	162	172	7.071067812	144	146	1.414213562
MBURv2_50400	conserved exported protein of unknown function	221	164	40.30508653	144	148	2.828427125
MBURv2_60027	"3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA"	109	98	7.778174593	144	124	14.14213562
MBURv2_80022	conserved exported protein of unknown function	147	208	43.13351365	144	136	5.656854249
MBURv2_80034	putative PAS/PAC sensor protein	100	138	26.87005769	144	137	4.949747468
MBURv2_80099	conserved protein of unknown function	245	172	51.61879503	144	163	13.43502884
MBURv2_130332	putative membrane protein (ComM)	197	149	33.9411255	144	139	3.535533906
MBURv2_130396	proline aminopeptidase P II	120	110	7.071067812	144	130	9.899494937
MBURv2_130590	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase	166	121	31.81980515	144	153	6.363961031
MBURv2_160058	acetylglutamate kinase	86	109	16.26345597	144	145	0.707106781
MBURv2_160265	transposase	59	89	21.21320344	144	130	9.899494937
MBURv2_190060	LexA repressor	83	44	27.57716447	144	109	24.74873734
MBURv2_210312	"16S rRNA m5C967 methyltransferase, S-adenosyl-L-methionine-dependent"	83	112	20.50609665	144	138	4.242640687
MBURv2_210406	conserved exported protein of unknown function	132	148	11.3137085	144	148	2.828427125
MBURv2_30024	Methyltransferase small	131	116	10.60660172	143	120	16.26345597
MBURv2_30155	Precorrin-2 C20-methyltransferase	157	108	34.64823228	143	138	3.535533906
MBURv2_50019	Major facilitator superfamily MFS_1	142	146	2.828427125	143	150	4.949747468
MBURv2_50364	"putative oxidoreductase, molybdenum cofactor binding subunit"	125	141	11.3137085	143	142	0.707106781
MBURv2_60118	conserved protein of unknown function	259	159	70.71067812	143	146	2.121320344
MBURv2_120090	"FemAB-related protein, PEP-CTERM system-associated"	102	142	28.28427125	143	132	7.778174593
MBURv2_130327	protein of unknown function	126	123	2.121320344	143	122	14.8492424
MBURv2_160133	"Glycosyl transferase, group 1"	98	107	6.363961031	143	140	2.121320344
MBURv2_160219	Regulatory protein HlyX (modular protein)	180	213	23.33452378	143	166	16.26345597
MBURv2_160385	conserved protein of unknown function	166	176	7.071067812	143	150	4.949747468
MBURv2_210248	"Glycosyl transferase, family 2"	139	103	25.45584412	143	141	1.414213562
MBURv2_210332	Homoserine O-succinyltransferase	98	120	15.55634919	143	128	10.60660172
MBURv2_210537	conserved protein of unknown function	146	126	14.14213562	143	140	2.121320344
