Gene ID	product	MB_31_BR1	MB_31_BR2	MIX_31_13_BR1	MIX_31_13_BR2	MIX_31_JLW8_BR1	MIX_31_JLW8_BR2
T449DRAFT_1587	transcriptional regulator	214.5051711	203.3638674	255.0563451	182.789866	225.8978387	183.9147413
T449DRAFT_1588	"transcriptional regulator, ArsR family"	352.276785	365.4794033	410.9775825	311.2857123	368.7068173	302.9809322
T449DRAFT_1589	Glyoxalase-like domain	268.5674499	299.29022	285.8556019	226.2250816	211.6169409	227.5014719
T449DRAFT_1590	protein tyrosine phosphatase	207.5293931	254.2048343	259.868729	230.7495833	258.3544248	236.0061998
T449DRAFT_1591	protein-tyrosine-phosphatase	326.98959	423.9944783	473.5385728	415.3492499	511.5157958	369.9556646
T449DRAFT_1592	Arsenical resistance operon trans-acting repressor ArsD	296.4705616	366.4386668	391.728047	388.2022401	382.9877151	298.7285683
T449DRAFT_1593	arsenite efflux ATP-binding protein ArsA (TC 3.A.4.1.1)	1067.294022	1243.205529	1378.26674	1347.396586	1490.40643	1113.056267
T449DRAFT_1594	protein-tyrosine-phosphatase	129.0518915	123.7449948	146.2964696	132.1154477	170.0725108	142.4541927
T449DRAFT_1596	hypothetical protein	51.44636216	49.88170333	53.89869934	61.5332222	61.01838173	44.64982159
T449DRAFT_1597	ubiE/COQ5 methyltransferase family	818.7819334	742.4699689	950.9270526	782.7387825	621.8681883	726.0911463
T449DRAFT_1599	hypothetical protein	142.1314751	188.9749146	169.3959122	142.9742516	151.8968226	155.2112846
T449DRAFT_1600	hypothetical protein	4.3598612	11.51116231	14.43715161	9.953903592	14.28089785	13.82018287
T449DRAFT_1601	hypothetical protein	35.75086184	26.85937872	24.06191935	29.86171078	31.15832259	37.20818466
T449DRAFT_1603	hypothetical protein	208.4013654	218.7120839	220.4071812	211.7466764	227.1961022	238.1323818
T449DRAFT_1604	hypothetical protein	238.0484215	189.9341781	208.8574599	229.8446829	219.4065215	224.3121989
T449DRAFT_1606	"predicted nucleic acid-binding protein, contains PIN domain"	626.0760684	616.806447	578.4485411	599.9489165	691.9744141	655.927141
T449DRAFT_1607	Uncharacterised protein family (UPF0175)	348.788896	321.3532811	340.716778	348.3866257	288.2144839	344.4414808
T449DRAFT_1608	restriction endonuclease S subunit	884.1798514	1010.104493	869.1165269	922.0934327	926.9600969	1073.7219
T449DRAFT_1609	type I restriction-modification system methyltransferase subunit	1418.698835	1434.098971	1324.368041	1399.880805	1577.390081	1416.037199
T449DRAFT_1610	"helicase, type I site-specific restriction-modification system restriction subunit"	1512.871837	1439.854552	1426.390579	1529.281552	1744.866065	1642.47558
T449DRAFT_1611	"response regulator with CheY-like receiver, AAA-type ATPase, and DNA-binding domains"	1429.162501	1402.443275	1360.942158	1355.540689	1258.017274	1535.10339
T449DRAFT_1612	hypothetical protein	1364.636556	1375.583896	1262.769527	1318.439776	1259.315538	1321.422101
T449DRAFT_1613	hypothetical protein	455.1695093	471.9576546	514.9250741	495.8853789	508.9192689	534.7347681
T449DRAFT_1614	hypothetical protein	201.4255875	181.3008064	206.9325064	196.3633709	206.4238871	233.8800179
T449DRAFT_1615	Calcineurin-like phosphoesterase superfamily domain	854.5327953	869.0927543	835.4298398	796.3122874	852.9590808	787.7504238
T449DRAFT_1616	hypothetical protein	339.1972014	341.4978151	301.2552302	307.666111	433.6199893	325.305843
T449DRAFT_1617	Calcineurin-like phosphoesterase	181.3702259	168.8303805	169.3959122	159.2624575	166.1777205	157.3374666
T449DRAFT_1618	ATPase family protein associated with various cellular activities (AAA)	224.9688379	247.4899896	268.5310199	214.4613774	237.5822097	201.9872881
T449DRAFT_1619	hypothetical protein	952.1936862	1059.026932	935.5274243	997.2001598	1034.715963	1089.668265
T449DRAFT_1620	"ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component"	764.7196545	755.8996582	759.3941746	733.8741648	956.820156	849.4097012
T449DRAFT_1621	diguanylate cyclase (GGDEF) domain-containing protein	281.6470335	279.145686	361.891267	297.7122074	290.8110108	278.5298394
T449DRAFT_1622	hypothetical protein	835.349406	799.0665169	685.283463	761.0211746	824.3972851	906.8166147
T449DRAFT_1623	TonB dependent receptor	334.8373402	361.6423492	328.2045799	309.4759117	347.9346022	340.1891169
T449DRAFT_1624	"RNA polymerase sigma factor, sigma-70 family"	320.0138121	333.8237069	293.555416	307.666111	255.7578979	295.5392953
T449DRAFT_1625	FecR family protein	1945.370068	1447.52866	1627.548225	1454.174825	1293.070387	1479.822658
T449DRAFT_1626	TonB-dependent siderophore receptor	506.6158715	518.0023039	526.4747953	425.3031535	571.2359141	523.0407672
T449DRAFT_1627	uncharacterized iron-regulated membrane protein	201.4255875	194.7304957	172.2833425	176.4555637	212.9152043	236.0061998
T449DRAFT_1628	"RNA polymerase sigma factor, sigma-70 family"	85.45327953	95.92635257	93.36024707	75.1067271	61.01838173	74.41636932
T449DRAFT_1629	FecR family protein	583.3494286	498.8170333	658.3341134	616.2371224	536.1828012	557.0596789
T449DRAFT_1630	TonB-dependent siderophore receptor	400.2352582	367.3979303	397.5029076	400.8708447	456.9887312	415.6685772
T449DRAFT_1631	Putative amidotransferase	367.9722853	341.4978151	357.0788831	359.2454296	367.4085538	400.7853033
T449DRAFT_1632	"transposase, IS30 family"	498.7681213	531.4319932	493.750585	481.4069737	511.5157958	587.8893176
T449DRAFT_1634	periplasmic chaperone for outer membrane proteins Skp	3862.837024	4175.674127	3514.002702	3642.223814	3819.491044	4085.458675
T449DRAFT_1636	transposase	153.4671143	138.1339477	168.4334354	169.2163611	101.2645484	172.2207404
T449DRAFT_1637	transposase	461.273315	403.8499443	461.0263747	394.5365424	418.040828	401.8483943
T449DRAFT_1638	hypothetical protein	1933.162456	1703.652022	1552.475036	1325.678978	2047.361447	2201.661441
T449DRAFT_1640	glucokinase	3653.563686	4324.359974	3413.905117	3603.3131	4620.519587	4042.935036
T449DRAFT_1641	predicted metal-binding protein	2286.311213	2600.563418	2189.634661	2283.968424	2775.687237	2391.954728
T449DRAFT_1642	uroporphyrinogen decarboxylase	3349.245374	3613.545701	3575.601215	3646.748316	4150.548221	3725.07083
T449DRAFT_1643	hypothetical protein	5891.916426	6123.938348	5969.280952	5654.722141	7514.348797	7025.968354
T449DRAFT_1644	3-dehydroquinate synthase	5039.127575	5000.640759	4796.984241	4961.56849	5195.650291	5116.656936
T449DRAFT_1645	shikimate kinase	4398.227979	4407.8159	4201.211118	4451.204706	3755.876135	4656.338537
T449DRAFT_1646	type IV pilus secretin PilQ/competence protein	7591.390322	7336.447444	7425.508311	8778.438068	6457.562356	7795.646231
T449DRAFT_1647	Tfp pilus assembly protein PilP	2178.186656	2170.813359	2080.874785	2650.453056	1765.63828	2165.516347
T449DRAFT_1648	Tfp pilus assembly protein PilO	1906.131317	1867.686084	1850.842836	2294.827228	1387.843618	1921.005419
T449DRAFT_1649	Tfp pilus assembly protein PilN	1332.373583	1352.561571	1364.792065	1587.195173	1021.733328	1378.829014
T449DRAFT_1650	type IV pilus assembly protein PilM	3092.013563	2901.772165	2805.619796	3454.004546	2188.872162	2673.67384
T449DRAFT_1651	"penicillin-binding protein, 1A family"	2432.80255	2251.391495	2311.869211	2150.043176	2426.454371	2570.554014
T449DRAFT_1652	"preprotein translocase, SecA subunit"	34148.17687	35001.60752	40644.43169	39259.10067	37830.09841	37865.17489
T449DRAFT_1653	membrane-fusion protein	4327.598228	4157.44812	4235.860282	4014.137849	4630.905694	4572.354349
T449DRAFT_1654	Biotin-lipoyl like/HlyD family secretion protein	2395.307743	2239.880332	2433.141284	2443.230882	2919.794479	2783.172212
T449DRAFT_1655	"RND family efflux transporter, MFP subunit"	2102.325071	2216.858008	2399.454597	2399.795666	2795.161189	2415.34273
T449DRAFT_1656	outer membrane protein	11428.94015	12648.84885	10753.753	12902.06886	15203.96316	12840.01298
T449DRAFT_1657	Domain of unknown function (DUF4347)	41122.21084	40299.61998	37403.77239	42252.51095	51554.04124	45974.43296
T449DRAFT_1659	hypothetical protein	120.3321691	94.96708904	94.32272384	94.10963396	98.66802152	99.93055308
T449DRAFT_1661	hypothetical protein	3028.35959	3311.377691	3463.953909	3268.499979	2771.792447	2896.922948
T449DRAFT_1662	Sulfotransferase family	395.875397	448.93533	498.5629689	428.9227548	463.4800485	431.614942
T449DRAFT_1663	microcystin-dependent protein	29926.95925	27449.32579	18484.36644	24774.36114	24667.00538	29359.38388
T449DRAFT_1664	Aspartyl/Asparaginyl beta-hydroxylase	993.1763815	775.0849287	805.5930598	771.8799785	900.9948281	844.0942463
T449DRAFT_1665	acetyltransferase	629.5639573	585.1507507	592.8856927	556.5137008	562.14807	567.6905888
T449DRAFT_1666	hypothetical protein	2751.94439	2769.393799	1948.05299	2092.129555	2748.423705	2792.740031
T449DRAFT_1667	hypothetical protein	540.6227888	565.0062166	560.1614824	604.4734181	469.9713657	530.4824041
T449DRAFT_1668	cold shock protein	5685.259005	6428.024886	6475.543735	5804.030694	11006.67745	7177.990366
T449DRAFT_1669	hypothetical protein	364.4843964	413.4425796	1832.555778	913.9493298	259.6526882	399.7222123
T449DRAFT_1671	ATPase component of ABC transporters with duplicated ATPase domain	8774.656652	8475.093249	8855.748797	9092.438481	8502.327275	9154.276517
T449DRAFT_1672	molybdenum cofactor synthesis domain	1614.020616	1510.840053	1679.521971	1732.884125	1505.985592	1476.633385
T449DRAFT_1673	predicted permease	1038.518938	979.4080597	1303.193552	1185.419428	951.6271023	1012.062623
T449DRAFT_1674	Rhodanese-related sulfurtransferase	2190.394267	1954.019802	2793.107598	2436.896579	1809.779237	1871.040143
T449DRAFT_1675	orotidine-5'-phosphate decarboxylase	5179.515106	5109.037538	6522.705097	6128.889912	4897.0497	5005.032382
T449DRAFT_1676	hypothetical protein	3687.570603	3717.146162	3893.218551	3889.261603	4159.636065	3898.354661
T449DRAFT_1677	sigma-54 interacting regulator	10079.9991	10549.98026	9949.122412	10556.56721	11549.35157	10214.17823
T449DRAFT_1678	serine/threonine protein phosphatase	889.4116849	866.2149637	868.1540501	830.6984998	933.4514141	937.6462534
T449DRAFT_1679	pyridoxine 5'-phosphate synthase	1007.99991	921.8522482	1079.89894	1119.361704	1052.891651	1073.7219
T449DRAFT_1680	DNA replication and repair protein RecO	1423.930668	1566.477337	1622.735841	1656.872498	1742.269538	1613.772123
T449DRAFT_1681	GTP-binding protein Era	3448.65021	3521.456403	3914.39304	4008.708447	3781.841404	3780.351561
T449DRAFT_1682	ribonuclease III	2167.722989	2323.336259	2324.381409	2554.533622	2143.432941	2377.071454
T449DRAFT_1683	hypothetical protein	1592.22131	1731.470664	1785.394416	2079.46095	1843.534086	1762.604862
T449DRAFT_1684	signal peptidase I	3496.608683	3383.322455	3946.154773	3806.010773	3619.558474	3737.827922
T449DRAFT_1685	GTP-binding protein LepA	8345.64631	8071.243305	9056.906443	9400.104592	8343.939136	8570.639563
T449DRAFT_1686	Protein of unknown function (DUF3530)	1763.127869	1848.500814	1836.405685	1998.019921	2108.379828	2105.983252
T449DRAFT_1687	predicted permease	3956.138053	4152.651803	3938.454959	4066.622067	4732.170243	3923.868845
T449DRAFT_1688	cold shock protein	6069.798763	6174.779315	6420.682559	6246.526954	6431.597087	6260.542842
T449DRAFT_1689	hypothetical protein	7093.494173	7812.242153	6881.708934	7269.064323	5711.060877	7450.14166
T449DRAFT_1690	cob(I)alamin adenosyltransferase	1092.581217	1057.108405	1015.412996	1006.249163	843.8712367	1020.567351
T449DRAFT_1691	hypothetical protein	14.82352808	9.592635257	10.58724451	5.429401959	16.87742473	21.2618198
T449DRAFT_1692	uncharacterized domain HDIG-containing protein	668.8027081	612.0101294	597.6980766	621.6665243	581.6220216	615.5296833
T449DRAFT_1693	Protein of unknown function with HXXEE motif	953.9376306	915.1374035	868.1540501	817.1249949	801.0285431	999.3055308
T449DRAFT_1694	Peptidase MA superfamily	509.2317882	487.305871	461.0263747	493.170678	473.866156	482.6433096
T449DRAFT_1695	hypothetical protein	585.9653453	494.9799792	454.2890373	497.6951796	508.9192689	506.0313114
T449DRAFT_1696	transposase	333.0933957	277.2271589	241.5816703	308.5710114	241.477	325.305843
T449DRAFT_1697	hypothetical protein	408.9549806	420.1574242	374.4034651	371.9140342	394.6720861	409.2900312
T449DRAFT_1698	Protein of unknown function (DUF1488)	1246.048331	1233.612894	936.489901	1036.110874	937.3462044	1188.535727
T449DRAFT_1699	hypothetical protein	1694.242062	1666.240744	1165.559373	1493.085539	1420.300205	1777.488136
T449DRAFT_1700	phenazine biosynthesis protein PhzF family	427.2663976	436.4649042	287.7805554	294.0926061	402.4616667	348.6938448
T449DRAFT_1701	"NAD(P)H-dependent nitrite reductase, small subunit"	184.8581149	201.4453404	143.4090393	119.4468431	151.8968226	148.8327386
T449DRAFT_1702	"NAD(P)H-dependent nitrite reductase, large subunit"	1099.556995	1316.109557	808.4804901	742.9231681	1054.189914	949.3402543
T449DRAFT_1703	response regulator receiver and ANTAR domain protein	85.45327953	89.21150789	94.32272384	99.53903592	124.6332903	95.67818912
T449DRAFT_1704	hypothetical protein	1253.896081	1053.271351	969.2141113	1271.384959	706.2553119	768.6147859
T449DRAFT_1705	hypothetical protein	317.3978954	259.9604155	133.7842716	180.075165	119.4402366	193.4825602
T449DRAFT_1706	predicted double-glycine peptidase	414.186814	353.968241	150.1463767	244.3230882	149.3002957	229.6276539
T449DRAFT_1707	hypothetical protein	289.4947837	239.8158814	115.4972129	184.5996666	125.9315538	171.1576494
T449DRAFT_1708	hypothetical protein	15486.22698	12658.44148	6768.136674	9194.692218	3450.784226	6199.946655
T449DRAFT_1709	hypothetical protein	1392.539667	1347.765254	1428.315533	1449.650323	1251.525957	1466.002476
T449DRAFT_1710	hypothetical protein	269.4394222	329.0273893	341.6792547	291.3779051	271.3370592	325.305843
T449DRAFT_1711	EAL domain-containing protein	343.5570626	403.8499443	347.4541154	287.7583038	329.758914	332.7474799
T449DRAFT_1712	hypothetical protein	568.5259005	522.7986215	503.3753528	484.1216747	484.2522635	514.5360393
T449DRAFT_1713	methyl-accepting chemotaxis protein	420.2906197	449.8945935	373.4409883	403.5855456	351.8293925	428.4256691
T449DRAFT_1714	Protein of unknown function (DUF2721)	235.4325048	164.9933264	173.2458193	171.931062	193.4412527	178.5992864
T449DRAFT_1715	"ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component"	321.7577566	329.0273893	248.3190077	199.9829722	324.5658603	358.2616637
T449DRAFT_1716	"ABC-type nitrate/sulfonate/bicarbonate transport system, permease component"	405.4670916	383.7054103	405.2027218	384.5826388	362.2155001	369.9556646
T449DRAFT_1717	"ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component"	599.9169012	512.2467227	558.2365289	532.081392	501.1296882	601.7095005
T449DRAFT_1718	Alginate export	775.1833214	793.3109357	646.7843921	704.9173544	743.9049517	697.3876896
T449DRAFT_1719	hypothetical protein	33.13494512	27.81864224	25.9868729	20.81270751	27.26353226	23.38800179
T449DRAFT_1720	"nitrite extrusion protein, nitrite facilitator"	378.4359522	406.7277349	270.4559735	268.755397	388.1807689	349.7569358
T449DRAFT_1721	serine/threonine protein phosphatase	1503.280142	1671.037062	1399.441229	1410.739609	1737.076484	1508.526115
T449DRAFT_1722	tellurite resistance protein	3495.73671	3891.732124	3156.923818	3419.618334	3189.833275	3746.33265
T449DRAFT_1723	citrate lyase beta subunit	1556.470449	1593.336716	1390.778938	1429.742516	1679.952893	1538.292663
T449DRAFT_1724	PELOTA RNA binding domain/Phosphoribosyl transferase (PRTase)	946.9618527	900.7484506	806.5555365	762.8309753	965.9080001	897.2487958
T449DRAFT_1725	hypothetical protein	905.1071852	918.9744576	740.1446391	750.1623707	943.8375216	821.7693355
T449DRAFT_1726	Phosphoribosyl transferase/TRSP domain C terminus to PRTase_2	2342.117437	2433.651565	2000.026736	2171.760784	2762.704603	2328.169269
T449DRAFT_1727	ATP-grasp in the biosynthetic pathway with Ter operon	4784.511681	5466.842833	3180.023261	3885.642002	6365.385651	4907.228011
T449DRAFT_1728	"uncharacterized stress response protein, TerZ- and CABP1"	5469.00989	6951.782771	4183.886536	5065.632028	7592.244603	5945.867908
T449DRAFT_1729	hypothetical protein	1545.134809	1836.989652	1060.649405	1270.480058	1672.163312	1469.191749
T449DRAFT_1730	"uncharacterized stress response protein, TerZ- and CABP1"	15307.47267	16035.0491	11163.7681	12110.28107	14226.37079	15517.93918
T449DRAFT_1731	"anaerobic dehydrogenase, typically selenocysteine-containing"	1864.276649	1781.352367	1608.298689	1719.31062	1807.18271	1683.936129
T449DRAFT_1732	Pyridine nucleotide-disulphide oxidoreductase	385.4117301	366.4386668	331.0920102	336.6229215	350.5311291	379.5234835
T449DRAFT_1733	hypothetical protein	17.4394448	14.38895289	23.09944257	18.09800653	19.47395162	24.45109278
T449DRAFT_1734	"signal transduction histidine kinase, nitrogen specific"	340.9411459	317.516227	333.0169638	288.6632042	310.2849624	233.8800179
T449DRAFT_1735	nitrogen regulation protein NR(I)	578.1175952	591.8655953	522.6248882	447.0207613	575.1307044	508.1574933
T449DRAFT_1736	hypothetical protein	483.072621	374.112775	241.5816703	240.7034869	301.1971183	277.4667485
T449DRAFT_1737	predicted multicopper oxidase	200.5536152	180.3415428	128.0094109	98.63413559	137.6159248	143.5172837
T449DRAFT_1738	"uncharacterized protein SCO1/SenC/PrrC, involved in biogenesis of respiratory and photosynthetic systems"	83.70933505	79.61887263	51.97374579	71.4871258	83.08886023	79.73182427
T449DRAFT_1739	"two component transcriptional regulator, LuxR family"	1327.141749	1127.134643	978.8388791	1136.55481	838.6781829	895.1226138
T449DRAFT_1740	hypothetical protein	612.1245125	669.5659409	634.272194	585.4705113	641.3421399	670.8104148
T449DRAFT_1741	hypothetical protein	631.3079018	577.4766425	544.761854	541.1303953	608.8855538	573.0060437
T449DRAFT_1742	hypothetical protein	407.2110361	357.8052951	365.7411741	418.0639509	429.725199	380.5865745
